content_id,model_prob,action,reason_code,days_since_last_update,avg_position,ctr,impressions_prev_30d,clicks_prev_30d,search_volume,competition,word_count,content_age_days
content_fcf98763320e,0.9353633245420142,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,29.1,0.02,1599,0,0.0,0.0,3615.0,140
content_fb12ebb35549,0.9353271862642238,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,24.9,0.18,2926,7,0.0,0.0,5381.0,216
content_f854023b075b,0.9353083847992988,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,5.1,0.0,56,0,18100.0,0.75,0.0,258
content_74cb5a290484,0.9352745267401135,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,36.3,0.04,11464,2,0.0,0.0,5753.0,287
content_b287e08d7dcf,0.9352701765505624,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,13.1,0.0,116,0,0.0,0.0,4345.0,203
content_310f726b3966,0.9352497548592333,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,19.2,0.29,1034,2,0.0,0.0,5003.0,223
content_147ae2b19152,0.9351620921634666,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,19.7,0.3,11890,31,0.0,0.0,6517.0,229
content_8e53acb6a426,0.9351620921634666,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.1,0.26,11306,37,0.0,0.0,5869.0,229
content_5cfe8ee91c65,0.9351561528440332,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,18.0,0.34,4493,15,0.0,0.0,3498.0,144
content_5ad0d416fbbd,0.9351166141417224,HIGH PRIORITY REFRESH,model_flagged_decline_risk,15,11.3,0.0,345,0,0.0,0.0,2744.0,104
content_f167e4ea9c2e,0.9351139733756171,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.9,0.7,4032,26,0.0,0.0,3603.0,125
content_7f6bc8a99e30,0.9350473816008833,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,4.6,0.0,73,0,0.0,0.0,5264.0,223
content_0b18afd5b14b,0.934972320163054,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.8,0.01,2306,0,10.0,0.13,6376.0,300
content_b7da04714513,0.9349592188973747,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,14.9,0.04,877,0,0.0,0.0,6767.0,139
content_628818a4da4d,0.9349579332932275,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,4.0,0.0,317,0,170.0,0.13,0.0,153
content_31a0049556d1,0.9349131811926004,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.0,0.24,537,3,0.0,0.0,5158.0,153
content_37d52a7d751c,0.9349002526494523,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,38.0,0.03,7312,3,0.0,0.0,8111.0,287
content_bd7c0867e933,0.9349002526494523,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,38.2,0.03,8997,2,0.0,0.0,6378.0,299
content_f5a6154dde6b,0.9349002526494523,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,36.2,0.02,6699,2,0.0,0.0,6192.0,286
content_96244e722aa7,0.934882009685015,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,8.4,0.0,44,0,50.0,0.81,1459.0,96
content_f813d0a86175,0.9348464073580866,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,29.3,0.07,766,1,20.0,0.11,5958.0,300
content_e11a5f03e75b,0.9348308340382546,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.5,0.06,614,1,0.0,0.0,5430.0,211
content_a28baa469eaa,0.934798926324263,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,12.0,0.33,2006,5,0.0,0.0,5324.0,148
content_02b6dd4fa15b,0.9347805088851963,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,32.4,0.15,2484,3,0.0,0.0,3912.0,111
content_321c511f44ff,0.9347311764332974,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.4,0.95,7231,93,0.0,0.0,3856.0,125
content_c82bc0c24241,0.9346913234083917,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,4.3,0.0,733,0,10.0,0.0,3099.0,106
content_a32e98e7adff,0.9346645959236857,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,3.0,0.0,105,0,10.0,0.07,3521.0,120
content_ae56011a24de,0.9346239559213574,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,4.2,0.0,93,0,0.0,0.0,4229.0,102
content_42ec7bfc8808,0.9346153383513236,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,13.1,0.0,739,0,0.0,0.0,4414.0,140
content_d02976f63873,0.934586132980719,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,28.7,0.07,4525,4,0.0,0.0,5923.0,211
content_8f16c82296ab,0.9345254015375668,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,43.6,0.03,5037,0,0.0,0.0,6012.0,229
content_ff3237507101,0.934523064583537,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,4.9,0.61,1321,4,0.0,0.0,1395.0,228
content_7aaa9bde414a,0.9344247049941694,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.3,0.36,3351,9,0.0,0.0,5675.0,211
content_49f408b3547d,0.9343877200375832,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,40.4,0.15,1051,2,0.0,0.0,4899.0,223
content_cfdee6b1e0ea,0.9343838033213672,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.7,0.07,1176,1,0.0,0.0,6248.0,211
content_8047972d7c7c,0.9343308405862287,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,20.0,0.19,4410,8,0.0,0.0,4725.0,151
content_5df0327662c3,0.9343253672187591,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,42.7,0.0,17,0,0.0,0.0,2490.0,92
content_1f37dc9b1b92,0.9343033814924955,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,24.0,0.03,3225,1,0.0,0.0,5870.0,211
content_d752cd3da794,0.934186975001378,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,38.9,0.05,5431,1,0.0,0.0,5625.0,211
content_35cfcce9c07a,0.934186975001378,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,39.7,0.02,1396,1,0.0,0.0,5140.0,211
content_cf6c0275304e,0.9341859797909472,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,31.8,0.06,5022,3,0.0,0.0,5158.0,211
content_b2ec40b9d68c,0.9341669023296216,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,47.3,0.04,6947,3,0.0,0.0,5945.0,139
content_8b733532c5d2,0.9341369219149812,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,7.4,0.0,36,0,0.0,0.0,4402.0,203
content_983e599c0240,0.9341369219149812,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,7.8,0.0,38,0,0.0,0.0,4519.0,203
content_a7ccfcf0b731,0.9341009317594618,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,12.0,0.0,3,0,30.0,0.32,3014.0,98
content_7f0efbee72d5,0.9340741472445364,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,6.3,0.0,47,0,0.0,0.0,4108.0,221
content_2eaf49f7d8da,0.9339973747591988,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,30.2,0.0,171,0,0.0,0.0,5567.0,139
content_095661034f9b,0.9339649287182452,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,39.4,0.0,11326,0,0.0,0.0,5633.0,287
content_bdc3bb0fa949,0.933901609893272,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,9.9,0.0,44,0,0.0,0.0,4034.0,172
content_9ef914ef6374,0.9338578387783882,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,3.2,0.0,191,0,0.0,0.0,3769.0,90
content_2605942dde18,0.933835353082381,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,5.3,0.0,761,0,10.0,0.67,6118.0,236
content_28f952afeb50,0.9338206307677172,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,5.7,0.0,77,0,0.0,0.0,6401.0,223
content_72361a3dd42c,0.9337981955896905,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.6,0.09,379,0,30.0,0.1,0.0,329
content_72c39b26f02b,0.9337821627615986,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,18.0,0.26,784,0,0.0,0.0,5225.0,144
content_8f0c6157734f,0.933777611105968,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,3.4,0.0,49,0,10.0,0.13,0.0,329
content_8bd3d5d0595b,0.9337255780802572,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,4.0,0.0,1,0,20.0,1.0,2496.0,91
content_72527fd9d6d7,0.9337204627232298,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,7.0,0.0,14,0,10.0,0.0,3038.0,96
content_8a6446150404,0.9336760878887862,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,34.1,0.05,5088,2,0.0,0.0,5292.0,229
